project name,issue,commit,module,time,description
commons-compress_1,COMPRESS-469,fd69d8ca2212d373a5a8f220530e8c0fa17ddf3b,commons-compress,534.7560000419617,Unexpected
commons-compress_1,COMPRESS-475,76f428958f83348692a67e9f41b86cbc7ee83878,commons-compress,491.4100000858307,Success
commons-compress_1,COMPRESS-479,dd0063a0ee0349dcbd71c2e0ac7341df7dec6742,commons-compress,433.88700008392334,Success
commons-compress_1,COMPRESS-479,73d237f35106a50d0230e1fc22c0ac5c78ebbba8,commons-compress,565.9370000362396,Success
commons-compress_1,COMPRESS-479,88e26c9ffac61713372378c6f0225cd1a8b676e9,commons-compress,589.0670001506805,Unexpected
commons-compress_1,COMPRESS-479,0c4f64c2bebd85a96be8a07b1ad700c7688cbe02,commons-compress,622.1800000667572,Unexpected
commons-compress_1,COMPRESS-482,82986dd12fc255d218a6454364a50eb9ae3f812d,commons-compress,383.1180000305176,Success
commons-compress_1,COMPRESS-490,40b1d2fb8ff2eb4374eda8169524fade205a5e6c,commons-compress,688.3520002365112,Success
commons-compress_1,COMPRESS-491,9eeea3f3c0b4abbdb357200d0f3ba8e4863545e7,commons-compress,404.0260000228882,Success
commons-compress_1,COMPRESS-492,277d6a0c2820548fd97748ec6aff92ceceb1fd35,commons-compress,434.81300020217896,Success
commons-compress_2,COMPRESS-28,004124ac5dbf5edbf925078652526267468821e7,commons-compress,220.14599990844727,Compilation failure
commons-compress_2,COMPRESS-60,40e010931f91f4f2989fc5f892f990a8890808e1,commons-compress,523.1920001506805,Compilation failure
commons-compress_2,COMPRESS-64,6273f3a6b804aa845747c8859d659373b14199e1,commons-compress,469.87199997901917,Compilation failure
commons-compress_2,COMPRESS-64,d170f34fa65e19b604f5a9e04e6ed5f81d35658c,commons-compress,389.75300002098083,Compilation failure
commons-compress_2,COMPRESS-73,bebc6eddeddb8bd40c1299fa6e468b56edd997fc,commons-compress,257.92000007629395,Compilation failure
commons-compress_2,COMPRESS-73,124f97c18eb3fc29fd4e03c982905cadac1feb0b,commons-compress,145.74700021743774,Compilation failure
commons-compress_2,COMPRESS-87,dc3fc4703211876fb38cccf55adc92ee5cbc28d0,commons-compress,209.28199982643127,Compilation failure
commons-compress_2,COMPRESS-94,5066e9aeb98f386b29a31cd4acb97aa43844cd30,commons-compress,222.81100010871887,Compilation failure
commons-compress_2,COMPRESS-100,62cb9c480ecd71491e6b2452ff8add4d35706290,commons-compress,333.50300002098083,Compilation failure
commons-compress_2,COMPRESS-113,35e4e4fb6848ddfa3878270523f3f9336ae7f9b8,commons-compress,158.7630000114441,Compilation failure
commons-compress_2,COMPRESS-114,2d858d5c7cc30313c9c3c8ef4a5e8d34d67a395e,commons-compress,183.76799988746643,Compilation failure
commons-compress_2,COMPRESS-159,ec0f5850f8342c0b1eecb20eca7286a9a4a362e1,commons-compress,248.4909999370575,Success
commons-compress_2,COMPRESS-160,fdac1475918e93444b08a024d096b4ec39d6733d,commons-compress,242.63100004196167,Success
commons-compress_2,COMPRESS-163,5dad11262d3331060cdb5fe1081079bdb5696f3f,commons-compress,379.414999961853,Success
commons-compress_2,COMPRESS-164,347660646cfad588481c13058842d49fa3779f84,commons-compress,250.45500016212463,Success
commons-compress_2,COMPRESS-167,5c136a3f9089fd8b787258462b40cb057195b5d6,commons-compress,243.13000011444092,Success
commons-compress_2,COMPRESS-171,a933173f486614073b68b6c0a6ef09a9c72c94fc,commons-compress,186.7279999256134,Success
commons-compress_2,COMPRESS-176,c75c10faae27781aeb51713f42153cad1fd242a4,commons-compress,278.76399993896484,Success
commons-compress_2,COMPRESS-178,bc84d2083e4b1da77547bb4e810a06553e8f0bed,commons-compress,256.66100001335144,Success
commons-compress_2,COMPRESS-179,915e8ef9a42c4fc2561917116620543402cace91,commons-compress,252.35800004005432,Success
